location_id,year,month,temp_mean,temp_max,temp_min,rain_sum,rain_days,sunshine_mean_hours,radiation_mean,et0_mean,wind_speed_max,date
24,2014,5,25.425806451612903,29.5,22.4,170.2,29,9.068055107526883,17.14774193548387,3.43,19.4,2014-05-01
24,2014,6,25.1,29.2,22.6,158.2,29,10.076677314814814,17.484333333333332,3.385666666666667,23.5,2014-06-01
24,2014,7,24.63225806451613,28.7,22.1,170.5,30,10.069542025089607,17.92096774193548,3.415483870967742,20.3,2014-07-01
24,2014,8,24.270967741935483,28.5,21.8,196.70000000000002,27,8.901459050179211,16.806129032258063,3.260967741935484,22.4,2014-08-01
24,2014,9,24.296666666666667,29.4,21.5,199.9,28,9.379258055555555,17.719,3.4050000000000002,18.9,2014-09-01
24,2014,10,24.11935483870968,30.0,21.2,487.5,31,7.814079749103942,15.380645161290323,3.0325806451612904,19.4,2014-10-01
24,2014,11,23.82,29.1,19.8,309.2,22,7.039106111111111,13.964,2.799,17.2,2014-11-01
24,2014,12,23.56451612903226,29.4,19.9,530.1,28,6.474116756272401,12.31967741935484,2.4693548387096773,16.7,2014-12-01
24,2015,1,24.65806451612903,31.0,18.4,20.099999999999998,3,10.482064336917563,19.688064516129035,4.223225806451612,17.8,2015-01-01
24,2015,2,25.075,32.0,17.3,67.9,10,10.380340773809523,20.113571428571426,4.3950000000000005,18.8,2015-02-01
24,2015,3,26.106451612903225,33.4,20.6,120.4,11,10.527245161290324,22.83225806451613,4.771612903225806,11.8,2015-03-01
24,2015,4,25.426666666666666,32.0,21.8,256.5,27,9.845654351851852,20.223333333333336,4.090333333333333,11.9,2015-04-01
24,2015,5,25.448387096774194,29.9,22.3,161.3,28,9.635074283154122,17.55870967741935,3.507096774193548,21.4,2015-05-01
24,2015,6,25.08,29.4,22.2,177.1,24,9.107353796296296,16.692666666666668,3.3040000000000003,18.9,2015-06-01
24,2015,7,24.793548387096774,28.6,22.3,173.7,26,10.002888709677421,17.81967741935484,3.467741935483871,21.4,2015-07-01
24,2015,8,24.81935483870968,29.9,22.0,149.4,28,10.06476505376344,18.595483870967744,3.6119354838709676,20.2,2015-08-01
24,2015,9,24.59333333333333,29.1,21.9,191.5,27,8.307269259259257,16.043333333333333,3.1496666666666666,19.9,2015-09-01
24,2015,10,24.425806451612903,29.6,21.1,812.1,31,7.283600358422941,15.389354838709677,3.0735483870967744,16.4,2015-10-01
24,2015,11,24.253333333333334,29.9,20.8,386.8,27,7.483755833333334,14.370000000000001,2.8786666666666667,17.4,2015-11-01
24,2015,12,24.606451612903225,29.7,19.6,232.0,18,8.648586738351254,15.238709677419354,3.1429032258064518,19.9,2015-12-01
24,2016,1,25.532258064516128,31.8,18.8,9.4,2,10.642526881720432,19.771935483870966,4.36,18.5,2016-01-01
24,2016,2,26.93448275862069,34.2,19.4,15.5,5,10.527286206896553,20.88689655172414,4.7396551724137925,19.1,2016-02-01
24,2016,3,28.29032258064516,35.7,22.8,26.4,8,11.120838261648746,22.726129032258065,5.1490322580645165,13.8,2016-03-01
24,2016,4,27.66,34.4,22.9,96.6,15,10.747441296296296,21.909333333333333,4.751,17.3,2016-04-01
24,2016,5,25.348387096774193,31.6,22.5,817.1,31,7.242996953405018,14.665483870967742,2.9480645161290324,21.3,2016-05-01
24,2016,6,24.866666666666667,28.6,22.2,190.79999999999998,28,9.473958333333336,17.041,3.2786666666666666,23.1,2016-06-01
24,2016,7,24.719354838709677,30.1,21.9,137.2,25,9.8377311827957,17.800967741935484,3.4645161290322584,20.8,2016-07-01
24,2016,8,24.654838709677417,29.1,22.0,127.69999999999999,27,10.650938620071685,18.865161290322582,3.645483870967742,20.2,2016-08-01
24,2016,9,24.493333333333332,28.1,21.6,99.4,26,10.294774629629627,18.877666666666666,3.691666666666667,20.5,2016-09-01
24,2016,10,24.783870967741933,29.7,21.4,113.5,25,10.396237903225808,18.76322580645161,3.827741935483871,18.6,2016-10-01
24,2016,11,24.35,29.6,18.8,248.1,21,8.240409537037037,15.537333333333333,3.1550000000000002,14.5,2016-11-01
24,2016,12,24.374193548387098,30.1,16.1,34.4,8,10.527843279569893,18.387096774193548,3.8125806451612902,18.0,2016-12-01
24,2017,1,25.51290322580645,34.0,17.7,99.0,10,9.424478942652332,19.406774193548387,4.704193548387097,22.7,2017-01-01
24,2017,2,26.032142857142855,34.5,18.7,26.7,7,10.327042261904763,21.639642857142857,5.033571428571428,23.6,2017-02-01
24,2017,3,26.35483870967742,34.9,20.1,113.1,19,10.067192741935482,20.61225806451613,4.409354838709677,19.5,2017-03-01
24,2017,4,27.21333333333333,35.1,23.3,107.10000000000001,22,10.678518703703702,21.151999999999997,4.575666666666667,19.7,2017-04-01
24,2017,5,26.403225806451612,33.3,22.7,212.8,31,8.162652060931899,15.850645161290323,3.44,20.5,2017-05-01
24,2017,6,25.523333333333333,30.2,22.4,214.0,29,9.112451203703703,15.302666666666665,3.134666666666667,20.1,2017-06-01
24,2017,7,25.91290322580645,30.6,22.4,152.8,29,9.46390340501792,16.18774193548387,3.485483870967742,19.7,2017-07-01
24,2017,8,25.203225806451613,30.1,22.2,259.0,30,7.684966577060932,15.01032258064516,3.097741935483871,21.7,2017-08-01
24,2017,9,25.10666666666667,31.5,22.6,212.2,26,8.157306666666665,15.843333333333334,3.235666666666667,21.9,2017-09-01
24,2017,10,25.01290322580645,30.0,21.8,286.5,30,7.776197043010752,14.830645161290322,3.004516129032258,24.3,2017-10-01
24,2017,11,24.683333333333334,30.2,21.4,358.9,24,6.580860925925926,13.799666666666667,2.8676666666666666,21.5,2017-11-01
24,2017,12,24.88064516129032,30.8,20.0,136.9,11,9.452570161290325,17.424516129032256,3.709032258064516,20.0,2017-12-01
24,2018,1,25.27741935483871,33.5,18.2,41.2,6,10.301407885304657,20.16741935483871,4.741612903225807,23.2,2018-01-01
24,2018,2,26.70357142857143,34.9,19.5,36.6,10,10.227301190476192,20.62642857142857,4.958928571428571,19.5,2018-02-01
24,2018,3,27.051612903225806,36.3,22.5,108.4,21,9.66718539426523,19.937096774193545,4.458387096774194,19.0,2018-03-01
24,2018,4,26.37,34.9,22.4,210.0,24,9.437569814814815,19.604,4.126,17.7,2018-04-01
24,2018,5,25.58709677419355,31.1,22.3,288.4,31,7.238493369175626,14.909354838709678,3.0825806451612903,23.0,2018-05-01
24,2018,6,25.043333333333333,29.3,22.5,321.6,30,7.880778055555554,15.102,2.94,25.5,2018-06-01
24,2018,7,25.274193548387096,29.4,22.2,234.0,29,8.730960394265232,16.20032258064516,3.329032258064516,22.2,2018-07-01
24,2018,8,25.05483870967742,29.5,22.0,252.5,28,8.579138799283154,16.20806451612903,3.3061290322580645,24.5,2018-08-01
24,2018,9,25.576666666666664,31.8,22.4,222.3,17,9.427320092592593,18.963,4.005333333333334,21.9,2018-09-01
24,2018,10,24.716129032258067,29.8,21.3,522.7,30,7.171436021505375,14.686451612903225,2.953225806451613,18.9,2018-10-01
24,2018,11,24.826666666666664,31.3,21.0,381.3,24,8.021704351851852,15.462,3.1633333333333336,17.6,2018-11-01
24,2018,12,24.86774193548387,31.4,19.0,126.1,11,9.184640591397848,17.315161290322582,3.6658064516129034,17.1,2018-12-01
24,2019,1,25.9,34.9,18.8,27.2,8,10.52465053763441,20.17290322580645,4.854193548387096,21.3,2019-01-01
24,2019,2,26.04642857142857,34.6,19.6,324.20000000000005,14,10.068021527777777,19.966785714285717,4.368214285714286,19.1,2019-02-01
24,2019,3,27.383870967741935,36.9,21.0,57.8,13,10.822580197132616,23.405483870967743,5.234516129032259,22.2,2019-03-01
24,2019,4,27.456666666666667,37.2,23.2,230.70000000000002,20,8.877995925925928,19.736,4.389333333333334,18.9,2019-04-01
24,2019,5,26.906451612903226,31.4,23.4,74.3,24,10.403023028673834,18.947741935483872,4.063870967741936,22.6,2019-05-01
24,2019,6,26.33,31.7,23.2,208.8,27,9.177482592592593,16.481666666666666,3.4953333333333334,22.5,2019-06-01
24,2019,7,26.061290322580643,31.3,22.5,185.7,25,10.063964336917563,17.869032258064514,3.7903225806451615,25.1,2019-07-01
24,2019,8,25.041935483870965,30.4,22.1,428.1,30,7.429496326164874,14.477096774193548,2.8970967741935483,21.5,2019-08-01
24,2019,9,25.086666666666666,30.7,21.4,232.9,30,8.597782314814815,16.681666666666665,3.312,20.9,2019-09-01
24,2019,10,24.583870967741937,31.9,21.6,633.3,29,6.2181152329749105,14.416774193548388,2.913548387096774,15.5,2019-10-01
24,2019,11,25.259999999999998,31.4,20.9,286.5,29,9.203824907407407,17.433333333333334,3.5533333333333332,15.1,2019-11-01
24,2019,12,25.258064516129032,31.2,20.4,110.1,19,8.563090681003583,15.946774193548388,3.3925806451612903,17.8,2019-12-01
24,2020,1,26.419354838709676,34.8,19.4,13.200000000000001,7,10.786370967741936,20.76258064516129,4.8270967741935475,20.4,2020-01-01
24,2020,2,27.955172413793104,36.6,20.7,9.9,3,11.01541398467433,22.99896551724138,5.818275862068965,22.8,2020-02-01
24,2020,3,28.296774193548387,37.0,21.9,49.699999999999996,11,10.641762903225809,22.975806451612904,5.30741935483871,22.5,2020-03-01
24,2020,4,27.11,37.8,21.7,259.7,27,10.366454351851852,21.700333333333333,4.621666666666667,22.0,2020-04-01
24,2020,5,26.574193548387097,32.7,23.3,275.5,29,8.013539605734765,16.14677419354839,3.4158064516129034,21.1,2020-05-01
24,2020,6,26.11,31.2,22.8,223.0,26,9.26447398148148,16.985666666666667,3.533333333333333,19.4,2020-06-01
24,2020,7,25.638709677419353,32.5,22.7,235.0,29,8.185951523297492,15.408064516129032,3.2180645161290324,20.9,2020-07-01
24,2020,8,25.770967741935483,30.8,22.7,255.6,22,9.269009498207884,17.70193548387097,3.7170967741935486,22.3,2020-08-01
24,2020,9,24.756666666666668,29.7,22.5,429.1,30,6.059765370370371,13.673,2.7136666666666667,23.2,2020-09-01
24,2020,10,25.358064516129033,29.8,22.1,189.9,29,9.627457347670251,17.359354838709677,3.5080645161290325,25.5,2020-10-01
24,2020,11,25.209999999999997,31.2,20.8,265.0,24,8.379195833333332,16.371333333333332,3.3613333333333335,16.0,2020-11-01
24,2020,12,24.616129032258065,31.0,20.5,207.4,21,8.30819964157706,15.725483870967743,3.2383870967741935,22.4,2020-12-01
24,2021,1,24.580645161290324,31.0,19.8,292.7,18,8.020257616487454,16.1658064516129,3.353225806451613,19.3,2021-01-01
24,2021,2,26.360714285714288,36.3,19.5,17.900000000000002,6,10.867251785714286,22.205714285714286,5.050357142857143,22.2,2021-02-01
24,2021,3,26.703225806451613,36.2,20.9,176.20000000000002,17,9.419136738351254,20.138387096774192,4.519032258064517,19.4,2021-03-01
24,2021,4,26.5,36.0,22.0,186.8,24,10.293274907407408,20.792333333333332,4.395,19.1,2021-04-01
24,2021,5,25.81935483870968,31.7,22.5,459.09999999999997,30,7.606504211469535,16.083548387096773,3.2958064516129033,27.0,2021-05-01
24,2021,6,25.43,30.1,22.6,230.1,30,9.075966296296295,16.204666666666665,3.2550000000000003,21.3,2021-06-01
24,2021,7,25.567741935483873,29.8,22.7,266.0,29,9.106795967741938,16.982580645161292,3.4625806451612906,23.5,2021-07-01
24,2021,8,25.067741935483873,29.5,22.4,292.8,30,7.736351254480286,15.535161290322582,3.121935483870968,20.6,2021-08-01
24,2021,9,25.253333333333334,30.3,22.4,272.4,29,8.731938611111111,16.87633333333333,3.3603333333333336,22.7,2021-09-01
24,2021,10,24.916129032258063,30.4,21.4,429.0,31,7.892376254480286,16.166129032258066,3.2522580645161288,24.5,2021-10-01
24,2021,11,24.146666666666665,30.1,20.9,559.0,27,5.364646481481482,12.890333333333333,2.5886666666666667,18.1,2021-11-01
24,2021,12,25.274193548387096,33.0,19.6,77.8,14,10.191502598566311,19.42967741935484,4.154193548387097,17.9,2021-12-01
24,2022,1,25.706451612903226,33.8,18.5,47.199999999999996,11,10.271117652329746,20.28774193548387,4.48258064516129,19.1,2022-01-01
24,2022,2,26.039285714285715,34.8,19.7,83.3,9,9.971427876984126,21.78107142857143,4.9575000000000005,20.9,2022-02-01
24,2022,3,26.687096774193545,35.5,21.4,61.8,16,10.271361917562723,21.48,4.767741935483872,21.4,2022-03-01
24,2022,4,25.756666666666668,32.7,21.4,229.6,29,8.565663981481482,19.32766666666667,3.969,19.1,2022-04-01
24,2022,5,25.503225806451614,31.6,22.2,345.6,30,7.469327329749103,16.02,3.287741935483871,25.4,2022-05-01
24,2022,6,25.35,30.0,22.3,154.4,30,8.333469166666665,16.744,3.4106666666666663,20.7,2022-06-01
24,2022,7,25.506451612903227,31.7,21.9,179.8,30,8.365061469534051,17.21709677419355,3.607741935483871,23.7,2022-07-01
24,2022,8,24.993548387096773,31.5,21.9,320.1,26,8.01920958781362,17.039032258064516,3.4893548387096773,22.7,2022-08-01
24,2022,9,25.216666666666665,31.3,22.0,128.8,25,9.493248518518518,19.897333333333332,4.033333333333333,22.8,2022-09-01
24,2022,10,24.383870967741935,31.1,20.8,476.7,29,6.772096326164875,15.321290322580644,3.064516129032258,21.2,2022-10-01
24,2022,11,24.396666666666665,31.4,19.1,300.5,17,7.6346294444444425,16.403666666666666,3.3459999999999996,16.3,2022-11-01
24,2022,12,24.151612903225807,31.6,18.7,229.20000000000002,24,7.547617652329749,15.32,3.1674193548387097,20.0,2022-12-01
24,2023,1,24.187096774193545,31.6,17.9,89.6,11,9.456105734767027,19.313548387096777,4.124516129032258,21.8,2023-01-01
24,2023,2,25.099999999999998,32.9,18.3,72.9,10,9.54074751984127,20.821785714285713,4.440714285714286,16.6,2023-02-01
24,2023,3,26.4,34.6,21.4,111.2,20,10.018899731182795,21.879677419354838,4.768709677419356,21.5,2023-03-01
24,2023,4,26.779999999999998,35.3,21.1,119.6,19,9.636768981481481,21.478666666666665,4.615333333333334,19.4,2023-04-01
24,2023,5,26.416129032258063,32.4,22.9,181.3,28,8.69029775985663,18.023225806451613,3.7754838709677423,21.3,2023-05-01
24,2023,6,26.123333333333335,31.1,22.3,162.4,29,9.212075555555556,17.525333333333332,3.7176666666666667,21.7,2023-06-01
24,2023,7,25.89032258064516,30.5,22.0,243.4,28,8.912789516129033,17.433548387096774,3.7487096774193547,21.7,2023-07-01
24,2023,8,26.948387096774194,32.8,23.2,48.1,20,10.602101702508959,21.539677419354838,4.926774193548387,23.9,2023-08-01
24,2023,9,24.95,30.4,22.0,311.2,30,7.227685462962961,16.167666666666666,3.258666666666667,26.1,2023-09-01
24,2023,10,24.825806451612905,31.3,21.5,418.1,28,7.083136827956989,16.115806451612904,3.2106451612903224,20.6,2023-10-01
24,2023,11,24.736666666666668,31.5,20.2,612.3,29,7.01113388888889,15.642333333333333,3.146333333333333,16.3,2023-11-01
24,2023,12,25.23548387096774,31.4,21.6,344.2,23,7.900130107526883,15.799354838709677,3.2916129032258064,23.5,2023-12-01
24,2024,1,25.212903225806453,32.1,17.9,180.6,15,8.920939068100358,18.47935483870968,3.9183870967741936,18.9,2024-01-01
24,2024,2,27.193103448275863,35.9,18.1,27.8,6,10.97529396551724,23.063103448275864,5.350344827586206,21.2,2024-02-01
24,2024,3,28.29032258064516,38.2,21.5,78.4,8,10.818417652329748,23.936451612903223,5.498064516129032,25.7,2024-03-01
24,2024,4,28.12,38.4,23.2,168.3,20,10.03056259259259,22.182000000000002,4.899666666666667,19.1,2024-04-01
24,2024,5,26.661290322580644,35.3,23.3,560.5,28,6.970437455197133,16.50161290322581,3.5064516129032257,31.2,2024-05-01
24,2024,6,26.2375,30.2,23.4,62.4,8,8.509153125,17.36875,3.58875,22.5,2024-06-01
25,2010,1,20.051612903225806,24.7,15.7,86.8,17,10.113482168458782,17.32193548387097,3.2241935483870967,12.3,2010-01-01
25,2010,2,20.82857142857143,27.2,15.0,48.6,6,9.90874365079365,20.302500000000002,3.886071428571429,11.6,2010-02-01
25,2010,3,22.161290322580644,29.0,15.7,147.2,14,10.783832437275986,22.509354838709676,4.476774193548387,12.9,2010-03-01
25,2010,4,22.353333333333335,27.6,18.0,315.0,27,9.656936481481482,19.910333333333334,3.9233333333333333,10.6,2010-04-01
25,2010,5,22.90967741935484,27.8,19.3,241.9,31,9.501370250896056,18.269354838709678,3.6261290322580644,17.2,2010-05-01
25,2010,6,22.61,28.1,19.3,246.1,30,10.093738703703703,18.401999999999997,3.707666666666667,21.1,2010-06-01
